anime_id;name;genre;type;episodes;rating;members
24883;Chiisai Sensuikan ni Koi wo Shita Dekasugiru Kujira no Hanashi;Fantasy, Kids, Military;Special;1;7.20;65
33344;Cello Hiki no Gauche;Fantasy, Kids, Music;Movie;1;4.21;72
7771;Chiisana Jumbo;Fantasy, Kids, Music;Movie;1;6.05;202
8782;Hiyoko Gumo;Fantasy, Kids, Music;Music;1;5.52;490
8730;Metropolitan Museum;Fantasy, Kids, Music;Music;1;5.07;242
22393;Sora e;Fantasy, Kids, Music;Music;1;5.56;116
8704;Uchuu Hikoushi no Uta;Fantasy, Kids, Music;Music;1;5.74;351
12789;Yasashii Lion;Fantasy, Kids, Music;Movie;1;5.49;186
2767;Taneyamagahara no Yoru;Fantasy, Kids, Psychological, Slice of Life;Movie;1;5.81;2428
4306;Mizugumo Monmon;Fantasy, Kids, Romance;Movie;1;6.84;1257
22465;KutsuDaru.;Fantasy, Kids, School, Slice of Life;TV;48;6.03;339
29469;Daisuki! Nendomama;Fantasy, Kids, Slice of Life;TV;9;5.75;50
12141;Kaze no Matasaburou;Fantasy, Kids, Slice of Life;OVA;1;6.17;371
22605;Kero Kero Keroppi no Ganbare! Keroppooz;Fantasy, Kids, Sports;OVA;1;6.00;88
27847;Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo;Fantasy, Kids, Supernatural;OVA;1;6.50;45
9875;Anime Tenchou x Touhou Project;Fantasy, Magic;Special;1;6.96;8449
1028;Arete Hime;Fantasy, Magic;Movie;1;7.09;6042
577;Kagihime Monogatari Eikyuu Alice Rinbukyoku;Fantasy, Magic;TV;13;6.35;5623
32902;Mahoutsukai no Yome: Hoshi Matsu Hito;Fantasy, Magic;OVA;3;8.18;43372
15813;Majokko Shimai no Yoyo to Nene;Fantasy, Magic;Movie;1;7.65;8698
27951;Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima;Fantasy, Magic;ONA;1;4.95;168
27949;Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro;Fantasy, Magic;ONA;1;5.56;223
14921;RDG: Red Data Girl;Fantasy, Magic;TV;12;6.69;67100
3004;Saint Beast: Ikusen no Hiru to Yoru-hen;Fantasy, Magic;OVA;2;6.38;2708
9874;Touhou Niji Sousaku Doujin Anime: Musou Kakyou;Fantasy, Magic;OVA;2;7.07;18305
30547;Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special;Fantasy, Magic;OVA;1;7.05;2540
12755;Mahoutsukai Jiji;Fantasy, Magic, Music;ONA;1;6.13;1039
32256;Mahou no Tenshi Creamy Mami: Zutto Kitto Motto;Fantasy, Magic, Music, Romance, School, Sci-Fi, Shoujo;Music;1;5.96;129
11569;Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso;Fantasy, Magic, Music, Shoujo;OVA;1;7.17;1057
30103;Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara;Fantasy, Magic, Music, Shoujo;Music;1;6.70;501
1174;Munto;Fantasy, Magic, Romance;OVA;1;7.03;12271
684;Tenshi no Shippo Chu!;Fantasy, Magic, Romance;TV;11;6.64;3674
22231;Tenshi no Shippo Chu!: Shoushuuhen Tenshi no Utagoe;Fantasy, Magic, Romance;OVA;1;6.36;289
22693;Lady Jewelpet;Fantasy, Magic, Romance, Shoujo;TV;52;7.61;3085
4113;Mahou no Mako-chan;Fantasy, Magic, Romance, Shoujo;TV;48;6.48;678
14479;Mahoutsukai Nara Miso wo Kue!;Fantasy, Magic, School;OVA;1;5.36;4179
1881;Sasami: Mahou Shoujo Club;Fantasy, Magic, School;TV;13;6.82;4056
1882;Sasami: Mahou Shoujo Club 2;Fantasy, Magic, School;TV;13;6.92;2277
8217;Jewelpet Twinkle☆;Fantasy, Magic, School, Shoujo;TV;52;7.67;4110
19619;Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!;Fantasy, Magic, School, Shoujo;Special;1;7.37;555
3356;Mahoutsukai Sally;Fantasy, Magic, School, Shoujo;TV;109;6.49;1478
15883;Fantasista Doll;Fantasy, Magic, Sci-Fi;TV;12;6.24;18799
2054;Carol;Fantasy, Magic, Shoujo;OVA;1;5.39;537
6008;Jewelpet;Fantasy, Magic, Shoujo;TV;52;6.76;4197
17497;Jewelpet Happiness;Fantasy, Magic, Shoujo;TV;52;6.96;1250
12963;Jewelpet Kira☆Deco!;Fantasy, Magic, Shoujo;TV;52;6.88;1452
12965;Jewelpet Movie: Sweets Dance Princess;Fantasy, Magic, Shoujo;Movie;1;6.20;581
10359;Jewelpet Sunshine;Fantasy, Magic, Shoujo;TV;52;6.86;2019
32257;Mahou no Tenshi Creamy Mami no Otogibanashi;Fantasy, Magic, Shoujo;Special;1;5.05;97
12221;Precure All Stars Movie New Stage: Mirai no Tomodachi;Fantasy, Magic, Shoujo;Movie;1;7.21;2530
10736;Precure kara Minna e no Ouen Movie;Fantasy, Magic, Shoujo;ONA;1;6.14;893
1642;Sugar Sugar Rune;Fantasy, Magic, Shoujo;TV;51;7.56;16484
3754;Tongari Boushi no Memole;Fantasy, Magic, Shoujo;TV;50;7.11;1009
12657;Tongari Boushi no Memole: Marielle no Housekibako;Fantasy, Magic, Shoujo;OVA;1;6.40;185
17535;Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa;Fantasy, Magic, Shounen;Special;1;7.49;34230
31815;Kono Danshi, Mahou ga Oshigoto Desu.;Fantasy, Magic, Shounen Ai;TV;4;7.13;9961
8486;Kihei Senki Legacies;Fantasy, Mecha;ONA;1;4.70;676
574;Rean no Tsubasa;Fantasy, Mecha, Sci-Fi;ONA;6;5.89;2228
1772;Seishoujo Kantai Virgin Fleet;Fantasy, Military, School, Sci-Fi;OVA;3;5.53;892
22385;a_caFe;Fantasy, Music;Music;1;4.91;343
17901;All Alone With You;Fantasy, Music;Music;1;7.35;7612
22415;Aoi Heya;Fantasy, Music;Music;1;4.77;253
7512;Dambo;Fantasy, Music;Music;1;5.03;316
19235;Dance, Dance, Dance;Fantasy, Music;Music;1;6.20;376
29541;Hello Kitty no Santa-san ga Futari Ita;Fantasy, Music;OVA;1;6.60;57
23061;Heya/Keitai;Fantasy, Music;Movie;1;5.59;311
33578;Hungry Zombie Francesca!!;Fantasy, Music;Music;2;5.57;242
19231;Jam;Fantasy, Music;Music;1;4.91;343
8667;Koi Hanabi;Fantasy, Music;Music;1;6.06;235
7295;Koi Tsubomi;Fantasy, Music;Music;1;6.58;1242
33527;Kubbe no Ongakukai;Fantasy, Music;ONA;1;4.62;55
32346;makemagic;Fantasy, Music;Music;1;5.52;178
13195;Misenai Namida wa, Kitto Itsuka;Fantasy, Music;Music;1;6.07;279
5602;Navia Dratp;Fantasy, Music;ONA;5;4.96;281
19237;Nimrod;Fantasy, Music;Music;1;5.88;296
33914;Nineko Gelée: Opening Movie;Fantasy, Music;Music;1;4.21;65
32788;Ningyo no Hanashi;Fantasy, Music;Music;1;4.68;66
8724;Nobiro Nobiro Daisuki na Ki;Fantasy, Music;Music;1;6.06;168
19239;Old City Ward;Fantasy, Music;Music;1;5.60;278
21607;Picotopia;Fantasy, Music;ONA;1;5.42;547
8446;SAI: Part 1 / Revolving... to the Core;Fantasy, Music;Music;1;6.18;306
32343;Subarashii Sekai;Fantasy, Music;Music;1;6.15;165
8722;Ten no Kawa;Fantasy, Music;Music;1;5.95;471
8733;Tousan no Tsukutta Uta;Fantasy, Music;Music;1;5.10;205
4467;Universe;Fantasy, Music;Music;1;6.77;1275
14359;Vocaloid China Project Senden Animation;Fantasy, Music;Music;5;6.19;1582
21591;Wasure-boshi;Fantasy, Music;ONA;1;5.75;451
2146;Canary;Fantasy, Music, Romance, School;OVA;1;4.88;1212
3051;Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!;Fantasy, Music, Romance, Shoujo;Movie;1;7.42;2319
32618;Hietsuki Bushi;Fantasy, Music, Sci-Fi;Music;1;5.79;103
16009;Kamisama no Inai Nichiyoubi;Fantasy, Mystery;TV;12;7.53;122031
20423;Kamisama no Inai Nichiyoubi: Kioku;Fantasy, Mystery;Special;1;7.01;18722
7459;The Collected Animations of ICAF (2001-2006);Fantasy, Mystery;OVA;16;5.57;146
3813;Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan;Fantasy, Mystery, Romance, Shoujo;OVA;1;6.21;348
21037;Uchuu Icchokusen;Fantasy, Mystery, Sci-Fi, Space;Movie;1;5.63;276
2369;Rental Magica;Fantasy, Mystery, Supernatural;TV;24;7.18;39806
12611;Sengoku Collection;Fantasy, Parody, Samurai;TV;26;6.54;16287
7258;Tabi;Fantasy, Psychological;Movie;1;5.53;558
31476;Wake up!! Tamala;Fantasy, Psychological;Movie;1;5.54;123
7511;Worku;Fantasy, Psychological;ONA;2;5.59;216
14231;Akuemon;Fantasy, Romance;OVA;1;6.27;453
7333;Koisuru Tenshi Angelique: Kagayaki no Ashita Special;Fantasy, Romance;Special;1;6.94;1315
1644;Princess Rouge;Fantasy, Romance;OVA;2;6.01;1025
9496;Itoshi no Betty Mamonogatari;Fantasy, Romance, Seinen;Movie;1;5.39;134
3043;Andersen Douwa: Ningyohime;Fantasy, Romance, Shoujo;Movie;1;7.30;2535
22271;Aries: Shinwa no Seizakyuu;Fantasy, Romance, Shoujo, Supernatural;OVA;1;5.20;112
12461;Hiiro no Kakera;Fantasy, Romance, Shoujo, Supernatural;TV;13;6.88;55031
14645;Hiiro no Kakera Dai Ni Shou;Fantasy, Romance, Shoujo, Supernatural;TV;13;7.38;26617
6219;Nijiiro Hotaru: Eien no Natsuyasumi;Fantasy, Romance, Slice of Life;Movie;1;7.12;3523
4685;Takane no Jitensha;Fantasy, School;Special;1;6.15;1583
3668;Telepathy Shoujo Ran;Fantasy, School;TV;26;6.72;5611
17325;Ajin Senshi;Fantasy, Sci-Fi;Movie;1;6.51;603
11735;Coluboccoro;Fantasy, Sci-Fi;OVA;1;5.89;1081
6939;Eien no Hou;Fantasy, Sci-Fi;Movie;1;5.47;581
2973;Fire Tripper;Fantasy, Sci-Fi;OVA;1;6.99;2115
7139;Gdleen;Fantasy, Sci-Fi;OVA;1;6.00;408
5878;Love Position: Halley Densetsu;Fantasy, Sci-Fi;OVA;1;5.84;398
2182;Robot Carnival;Fantasy, Sci-Fi;OVA;1;7.43;7213
19581;Houseki no Kuni;Fantasy, Sci-Fi, Seinen;ONA;1;6.13;1156
2537;Angelique: Twin Collection;Fantasy, Sci-Fi, Shoujo;OVA;8;6.32;906
16033;Karneval;Fantasy, Sci-Fi, Shoujo;OVA;1;7.25;11320
477;Aria The Animation;Fantasy, Sci-Fi, Shounen, Slice of Life;TV;13;7.79;76913
29893;Aria The Avvenire;Fantasy, Sci-Fi, Shounen, Slice of Life;Special;3;8.20;9500
962;Aria The Natural;Fantasy, Sci-Fi, Shounen, Slice of Life;TV;26;8.30;39596
5244;Aria The Natural: Sono Futatabi Deaeru Kiseki ni...;Fantasy, Sci-Fi, Shounen, Slice of Life;Special;1;7.56;10069
3297;Aria The Origination;Fantasy, Sci-Fi, Shounen, Slice of Life;TV;13;8.64;56162
5196;Aria The Origination Picture Drama;Fantasy, Sci-Fi, Shounen, Slice of Life;Special;7;7.27;7014
2563;Aria The OVA: Arietta;Fantasy, Sci-Fi, Shounen, Slice of Life;OVA;1;8.13;20629
19573;Short Peace Opening;Fantasy, Sci-Fi, Supernatural;Special;1;6.35;2790
16101;Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo;Fantasy, Seinen;ONA;1;6.60;3083
32673;Udon no Kuni no Kiniro Kemari;Fantasy, Seinen, Slice of Life;TV;12;7.66;33885
20655;Amnesia OVA;Fantasy, Shoujo;OVA;1;6.60;15956
336;Ginyuu Mokushiroku Meine Liebe;Fantasy, Shoujo;TV;13;6.54;9540
6327;Miracle Train: Chuo-sen e Youkoso;Fantasy, Shoujo;Special;1;6.24;2961
7103;Miracle☆Train: Oedo-sen e Youkoso;Fantasy, Shoujo;TV;13;6.69;13898
7818;Yousei Ou;Fantasy, Shoujo;OVA;1;6.32;374
11457;Chibi☆Devi!;Fantasy, Shoujo, Supernatural;TV;75;6.86;8186
5930;Hayou no Ken: Shikkoku no Mashou;Fantasy, Shoujo, Supernatural;OVA;2;5.79;182
22733;Dragon Collection;Fantasy, Shounen;TV;51;6.39;3229
9880;Esper Mami: Hoshizora no Dancing Doll;Fantasy, Shounen;Movie;1;6.35;236
22661;One Piece: Cry Heart;Fantasy, Shounen;Special;3;6.85;3417
15439;Kono Danshi, Ningyo Hiroimashita.;Fantasy, Shounen Ai;OVA;1;7.75;14775
23343;Futari no Oujisama;Fantasy, Slice of Life;Movie;1;6.50;77
2223;Maple Town Monogatari;Fantasy, Slice of Life;TV;52;6.97;898
12355;Ookami Kodomo no Ame to Yuki;Fantasy, Slice of Life;Movie;1;8.84;226193
13173;Puka Puka Juju;Fantasy, Slice of Life;Movie;1;6.82;3621
5203;Shin Maple Town Monogatari: Palm Town-hen;Fantasy, Slice of Life;TV;44;7.07;589
11049;Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi;Fantasy, Slice of Life;Movie;1;6.40;185
18153;Kyoukai no Kanata;Fantasy, Slice of Life, Supernatural;TV;12;7.88;359011
23385;Kyoukai no Kanata: Shinonome;Fantasy, Slice of Life, Supernatural;Special;1;7.78;42344
2669;Doraemon Movie 06: Nobita no Little Star Wars;Fantasy, Space;Movie;1;7.20;1059
32563;Starry Tales: Seiza wa Toki wo Koete;Fantasy, Space;Movie;1;6.13;286
28775;White Fantasy;Fantasy, Sports;Special;1;5.73;503
6462;Amefuri Kozou;Fantasy, Supernatural;OVA;1;6.44;606
5802;Fantascope: Tylostoma;Fantasy, Supernatural;OVA;1;6.87;1575
30922;Kaze no Matasaburou (Movie);Fantasy, Supernatural;Movie;1;6.24;1131
16444;Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki;Fantasy, Supernatural;OVA;1;7.40;44450
19067;Future Card Buddyfight;Game;TV;64;7.17;3417
30039;Future Card Buddyfight 100;Game;TV;50;6.98;1365
24675;Future Card Buddyfight Recap;Game;Special;1;6.38;277
21835;Majin Bone;Game;TV;52;6.84;6836
33690;Nazotokine;Game;TV;12;4.86;7284
22735;Oreca Battle;Game;TV;51;6.07;1632
3724;Taiko no Tatsujin;Game;TV;26;6.38;406
31102;Taiko no Tatsujin: 15 Shuunenkinen Short Animation;Game;ONA;1;5.40;461
20087;Treasure Gaust;Game;TV;5;3.82;96
9822;Xiang Qi Master;Game;TV;26;6.33;252
9952;Wei Qi Shao Nian;Game, Historical;TV;26;6.40;196
19839;Wei Qi Shao Nian 2;Game, Historical;TV;26;8.22;86
3369;Shoubushi Densetsu Tetsuya;Game, Historical, Shounen;TV;20;7.62;3735
22099;Hero Bank;Game, Kids;TV;51;6.15;1946
32254;Ijigen Gattai Mojibakeru Z;Game, Kids;ONA;1;5.35;59
299;.hack//Liminality;Game, Mystery, Sci-Fi;OVA;4;6.74;24304
33197;Lostorage Incited WIXOSS;Game, Psychological;TV;12;7.03;21893
31280;Selector Destructed WIXOSS Movie;Game, Psychological;Movie;1;7.30;9447
22273;Selector Infected WIXOSS;Game, Psychological;TV;12;7.41;80964
24037;Selector Spread WIXOSS;Game, Psychological;TV;12;7.52;42918
13303;Usogui;Game, Psychological, Seinen;OVA;1;5.64;867
10271;Gyakkyou Burai Kaiji: Hakairoku-hen;Game, Psychological, Seinen, Thriller;TV;26;8.29;55566
3002;Gyakkyou Burai Kaiji: Ultimate Survivor;Game, Psychological, Seinen, Thriller;TV;26;8.33;98996
658;Touhai Densetsu Akagi: Yami ni Maiorita Tensai;Game, Psychological, Seinen, Thriller;TV;26;8.02;48127
5671;Saki;Game, School, Slice of Life;TV;25;7.57;55970
10884;Saki Achiga-hen: Episode of Side-A;Game, School, Slice of Life;TV;12;7.38;22358
30292;Saki Achiga-hen: Episode of Side-A - Kuro no Tanjoubi;Game, School, Slice of Life;Special;1;6.84;1041
15989;Saki Achiga-hen: Episode of Side-A Specials;Game, School, Slice of Life;Special;4;7.63;9163
16123;Saki Zenkoku-hen;Game, School, Slice of Life;TV;13;7.49;19010
1316;Idaten Jump;Game, School, Sports;TV;52;6.78;2724
5082;Battle Spirits: Shounen Toppa Bashin;Game, Shounen;TV;50;6.84;1336
9282;Duel Masters Movie 3: Honoo no Kizuna XX;Game, Shounen;Movie;1;6.23;436
645;Hikaru no Go: Journey to the North Star Cup;Game, Shounen;Special;1;8.09;13901
33744;Yahabe;Game, Shounen, Supernatural;OVA;1;5.00;34
4827;_Summer Specials;Harem;Special;2;5.57;1977
7691;Tokimeki Memorial 4 OVA;Harem;OVA;1;6.30;1260
25667;Boy Meets Harem The Animation;Harem, Hentai;OVA;1;7.20;4566
1821;Guren;Harem, Hentai;OVA;3;6.36;3034
14991;Harem Time The Animation;Harem, Hentai;OVA;2;7.31;7256
4342;Harukoi Otome;Harem, Hentai;OVA;2;6.73;3844
28961;Idol☆Sister;Harem, Hentai;OVA;1;7.12;4286
7411;Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu;Harem, Hentai;OVA;3;7.44;14138
14661;Kindan no Byoutou The Animation;Harem, Hentai;OVA;2;6.62;2150
24851;Madonna: Kanjuku Body Collection;Harem, Hentai;OVA;1;6.57;1786
10590;Reunion;Harem, Hentai;OVA;2;6.79;3965
10488;Shocking Pink!;Harem, Hentai;OVA;2;7.00;3877
14379;Shoujo x Shoujo x Shoujo The Animation;Harem, Hentai;OVA;2;6.94;3505
10106;Sweet Home: H na Oneesan wa Suki Desu ka?;Harem, Hentai;OVA;3;7.10;4175
24745;Yobai Suru Shichinin no Harame;Harem, Hentai;OVA;2;6.63;1745
692;Dousou Kai;Harem, Hentai, Romance;OVA;4;5.96;1047
19631;Tayu Tayu;Harem, Hentai, Romance;OVA;4;6.99;3579
4011;Binetsukko ♭37℃ The Animation;Harem, Hentai, School;OVA;2;6.14;1925
31518;Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2;Harem, Hentai, School;OVA;1;6.55;1729
6041;Honoo no Haramase Doukyuusei;Harem, Hentai, School, Yuri;OVA;2;6.83;3587
4399;Honoo no Haramase Tenkousei;Harem, Hentai, School, Yuri;OVA;3;6.88;4965
1561;Lovedol: Lovely Idol;Harem, Music;TV;12;6.29;5825
3392;Kiniro no Corda: Primo Passo - Hitonatsu no Encore;Harem, Music, Romance, School, Shoujo;Special;1;7.59;17967
20971;Kiniro no Corda: Blue♪Sky;Harem, Music, School, Shoujo;TV;12;6.50;15742
5717;Kiniro no Corda: Secondo Passo;Harem, Music, School, Shoujo;Special;2;7.26;24379
14049;Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?;Harem, Romance;Special;1;6.21;6004
17827;Daitoshokan no Hitsujikai;Harem, Romance, School;TV;12;7.04;46874
3299;H2O: Footprints in the Sand;Harem, Romance, School;TV;12;7.26;64975
2155;Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e;Harem, Romance, School;TV;13;6.36;12622
24655;Date A Live Movie: Mayuri Judgment;Harem, Romance, Sci-Fi;Movie;1;7.56;48673
15605;Brothers Conflict;Harem, Romance, Shoujo;TV;12;6.58;74069
25437;Brothers Conflict OVA;Harem, Romance, Shoujo;OVA;2;7.00;10286
22745;Brothers Conflict Special;Harem, Romance, Shoujo;Special;1;6.81;10451
5734;Tayutama: Kiss on My Deity;Harem, Romance, Supernatural;TV;12;6.93;43288
9967;W: Wish Omake;Harem, School, Seinen;Special;4;5.54;802
7705;Starry☆Sky;Harem, School, Shoujo;ONA;26;6.31;37155
17513;Diabolik Lovers;Harem, School, Shoujo, Vampire;TV;12;5.81;107960
29974;Diabolik Lovers More,Blood;Harem, School, Shoujo, Vampire;TV;12;6.13;37924
27417;Diabolik Lovers OVA;Harem, School, Shoujo, Vampire;OVA;1;6.06;13638
2863;21-ji no Onna: Newscaster Katsuragi Miki;Hentai;OVA;3;5.99;2277
2864;2x1;Hentai;OVA;2;5.44;1364
29809;3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation;Hentai;OVA;1;7.05;3541
5548;69 Pink Riders;Hentai;OVA;1;5.27;580
5773;69 Pink Riders 2;Hentai;OVA;1;5.17;495
2852;Accelerando: Datenshi-tachi no Sasayaki;Hentai;OVA;4;7.00;7484
5564;Age Man to Fuku Chin;Hentai;OVA;1;5.27;410
3680;Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?;Hentai;OVA;2;6.30;3720
1635;Ai Shimai 2: Futari no Kajitsu;Hentai;OVA;2;6.64;5247
1636;Ai Shimai Tsubomi... Kegashite Kudasai;Hentai;OVA;2;6.22;3932
1634;Ai Shimai: Futari no Kajitsu;Hentai;OVA;3;6.62;6387
1895;Ai wa Kagi no Kazu dake... Fuuzoku Mansion;Hentai;OVA;1;6.36;2181
9721;Aisai Nikki;Hentai;OVA;1;6.55;4978
10552;Akebi no Hana: Maho;Hentai;OVA;1;5.77;1922
1896;Akiba Kei Kanojo;Hentai;OVA;3;6.83;9395
2979;Akiko;Hentai;OVA;2;5.48;1453
9849;Akina to Onsen de H Shiyo!;Hentai;OVA;1;6.46;4372
11745;Aku no Onna Kanbu;Hentai;OVA;2;6.78;4229
30128;Allargando The Animation;Hentai;OVA;1;6.53;2115
21069;Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!;Hentai;OVA;1;6.94;3054
27881;Ana no Oku no Ii Tokoro;Hentai;OVA;2;6.35;2104
6690;Anata dake Konbanwa;Hentai;OVA;5;6.88;3338
9435;Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase;Hentai;OVA;2;7.11;6096
2867;Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase;Hentai;OVA;2;7.17;7709
16642;Ane Koi: Suki Kirai Daisuki.;Hentai;OVA;2;6.98;4115
24967;Ane Kyun!: Joshi ga Ie ni Kita!;Hentai;OVA;1;6.64;2696
2411;Ane to Boin;Hentai;OVA;2;6.80;6564
30614;Ane Yome Quartet;Hentai;OVA;2;7.25;3921
2866;Ane☆Haramix;Hentai;OVA;4;6.96;7712
5194;Aneimo;Hentai;OVA;2;7.09;7244
13019;Aneki no Kounai Kaikinbi;Hentai;OVA;1;5.54;3322
4600;Aneki... My Sweet Elder Sister The Animation;Hentai;OVA;4;6.98;6101
2436;Angelium;Hentai;OVA;2;6.06;3395
31101;Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo;Hentai;OVA;1;6.15;1807
2140;Aniyome;Hentai;OVA;2;6.58;2865
4358;Aniyome wa Ijippari;Hentai;OVA;2;7.08;7882
31117;Ano Ko to Ii Koto;Hentai;OVA;2;6.89;2714
5560;Aoi Kokuhaku;Hentai;OVA;1;5.13;439
8574;Aoi Taiken;Hentai;OVA;2;5.11;303
5586;Aoi Yousei;Hentai;OVA;1;5.48;401
8652;Arbeit Shiyo!!;Hentai;OVA;3;6.09;1841
10697;Asa kara Zusshiri Milk Pot;Hentai;OVA;2;6.12;3821
2872;Asgaldh: The Distortion Testament;Hentai;OVA;3;5.98;1527
32484;A-Size Classmate;Hentai;OVA;2;5.94;2209
5558;Auction: Bijo Dorei;Hentai;OVA;1;5.70;607
6635;Ayatsuri Haramase DreamNote;Hentai;OVA;2;6.21;3670
5611;Ayatsuri Ningyou;Hentai;OVA;2;5.39;480
11469;BaBuKa: Gokudou no Tsuma;Hentai;OVA;2;5.77;1825
2821;Bad End;Hentai;OVA;2;5.52;1419
32667;Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite;Hentai;OVA;4;7.24;3965
24641;Baku Ane: Otouto Shibocchau zo! The Animation;Hentai;OVA;1;7.47;7672
7573;Bakunyuu Bomb;Hentai;OVA;3;6.15;2164
6402;Bakunyuu Maid Kari;Hentai;OVA;2;6.41;2588
1779;Bakunyuu Shimai;Hentai;OVA;2;6.40;2381
10553;Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!;Hentai;OVA;1;6.31;3516
4820;Be-yond;Hentai;OVA;2;5.95;693
368;Bible Black;Hentai;OVA;6;6.88;31309
2873;Bible Black Only Version;Hentai;OVA;2;6.97;10176
5347;Bible Black: Imari Ryoujoku Genba;Hentai;Special;1;6.70;7393
1401;Bible Black: New Testament;Hentai;OVA;6;6.95;14097
13223;Bible Black: New Testament Recap;Hentai;OVA;1;6.60;2777
10421;Bi-chiku Beach: Nangoku Nyuujoku Satsueikai;Hentai;OVA;1;6.51;2863
3980;Bi-Indoushi Miija: Injoku no Gakuen;Hentai;OVA;2;5.43;1158
8655;Bijukubo;Hentai;OVA;2;6.47;2918
20589;Bikyaku Seido Kaichou Ai;Hentai;OVA;1;6.63;2051
5570;Binetsu Hime: Zange no Shou;Hentai;OVA;1;5.44;444
3942;Binetsu Shoukougun;Hentai;OVA;2;5.80;751
9507;Binetsu: Yakusoku no Toki;Hentai;OVA;1;5.47;299
7266;Binkan Athlete;Hentai;OVA;1;6.46;3537
13051;Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo;Hentai;OVA;1;4.99;235
3649;Bishoujo Comic Lolicon Angel: Mitsu no Aji;Hentai;OVA;1;5.80;1445
4868;Blind Night;Hentai;OVA;3;5.92;1253
1386;Blood Royale;Hentai;OVA;2;5.84;3047
10694;Bloods: Inraku no Ketsuzoku 2;Hentai;OVA;2;7.09;7086
2413;Boin;Hentai;OVA;2;6.72;6383
29852;Boku no Yayoi-san;Hentai;OVA;2;6.20;1915
33750;Boku no Yayoi-san 2;Hentai;OVA;2;5.90;730
9442;Bust to Bust: Chichi wa Chichi ni;Hentai;OVA;3;6.72;3954
5464;Cafe Junkie;Hentai;OVA;2;6.99;7889
2412;Cambrian;Hentai;OVA;2;5.99;2487
3039;Campus;Hentai;OVA;2;6.10;1855
4000;Canary wa Kago no Naka;Hentai;OVA;2;6.17;1175
6422;Cartagra: Tsuki Gurui no Yamai;Hentai;OVA;2;6.00;1923
5645;Castle Fantasia: Seima Taisen;Hentai;OVA;3;5.77;1220
12955;Cele Kano;Hentai;OVA;2;6.36;1947
2447;Chibo;Hentai;OVA;2;6.18;3195
31740;Chicchana Onaka;Hentai;OVA;3;6.32;2298
21925;Chichiiro Toiki;Hentai;OVA;2;7.10;4124
4717;Chijoku Kankin;Hentai;OVA;1;5.82;951
753;Chijoku Shinsatsushitsu;Hentai;OVA;2;6.38;2825
4363;Chikan Densha;Hentai;OVA;2;6.33;2227
4562;Chikan Juunin-tai The Animation;Hentai;OVA;5;6.13;1270
2875;Chikan Monogatari;Hentai;OVA;2;6.40;2727
15845;Chikan no Licence;Hentai;OVA;2;6.27;2599
3105;Chikansha Thomas;Hentai;OVA;1;6.20;2068
6686;Chinetsu Karte: The Devilish Cherry;Hentai;OVA;2;6.73;2586
4491;Choisuji;Hentai;OVA;2;6.27;3706
5563;Chounouryoku Shoujo Barabanba;Hentai;OVA;1;5.26;345
16914;Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou;Hentai;OVA;2;7.08;3659
3562;Chu^2;Hentai;OVA;1;5.30;798
3537;Cleavage;Hentai;OVA;2;6.74;6250
5605;Concerto;Hentai;OVA;2;5.48;709
1339;Cool Devices;Hentai;OVA;11;6.41;3966
22081;Cosplay Rakuen;Hentai;OVA;1;5.96;1670
10327;Cosplay Roshutsu Kenkyuukai;Hentai;OVA;2;6.21;2401
31401;Creamy Pie;Hentai;OVA;2;6.54;2481
13325;Crimson Girls: Chikan Shihai;Hentai;OVA;3;6.49;3292
4463;Custom Reido;Hentai;OVA;1;5.33;1091
2533;D+vine Luv;Hentai;OVA;4;6.49;2241
2352;Daiakuji: The Xena Buster;Hentai;OVA;6;6.81;4458
